SAMPLE,HAPLOTYPE,CGI_chr1_609358_611269,CGI_chr1_778604_779167,CGI_chr1_827036_828065,CGI_chr1_869818_870248,CGI_chr1_908919_910503,CGI_chr1_919385_919593,CGI_chr1_933952_934964,CGI_chr1_935577_935956,CGI_chr1_936259_936492,CGI_chr1_940225_942983,CGI_chr1_950976_951222,CGI_chr1_976046_979425,CGI_chr1_984346_984547,CGI_chr1_998007_1002030,CGI_chr1_1013290_1013514,CGI_chr1_1013949_1014471,CGI_chr1_1028415_1029127,CGI_chr1_1046772_1047131,CGI_chr1_1048826_1049049,CGI_chr1_1054894_1055314,CGI_chr1_1059056_1059923,CGI_chr1_1080679_1080980,CGI_chr1_1081483_1082059,CGI_chr1_1082719_1083010,CGI_chr1_1084438_1084646,CGI_chr1_1087763_1087967,CGI_chr1_1088695_1089234,CGI_chr1_1090997_1091245,CGI_chr1_1092129_1092350,CGI_chr1_1110664_1110960,CGI_chr1_1115135_1117065,CGI_chr1_1157831_1158096,CGI_chr1_1162663_1165204,CGI_chr1_1173934_1174765,CGI_chr1_1197447_1197838,CGI_chr1_1200980_1201776,CGI_chr1_1206290_1206770,CGI_chr1_1210188_1210498,CGI_chr1_1211328_1211534,CGI_chr1_1213675_1214144,CGI_chr1_1217142_1217754,CGI_chr1_1218404_1219039,CGI_chr1_1222937_1223222,CGI_chr1_1255142_1255419,CGI_chr1_1286017_1294783,CGI_chr1_1296481_1298279,CGI_chr1_1307020_1309805,CGI_chr1_1312606_1313113,CGI_chr1_1318942_1319168,CGI_chr1_1324263_1325255,CGI_chr1_1332055_1333606,CGI_chr1_1336045_1336694,CGI_chr1_1338106_1340460,CGI_chr1_1354327_1355746,CGI_chr1_1387264_1387544,CGI_chr1_1398691_1400222,CGI_chr1_1419779_1420620,CGI_chr1_1426180_1426407,CGI_chr1_1430792_1431014,CGI_chr1_1509208_1509469,CGI_chr1_1529128_1529426,CGI_chr1_1537727_1537962,CGI_chr1_1539582_1541289,CGI_chr1_1561381_1561606,CGI_chr1_1574102_1575367,CGI_chr1_1639975_1640670,CGI_chr1_1645016_1645234,CGI_chr1_1658612_1659481,CGI_chr1_1676459_1676804,CGI_chr1_1739317_1739662,CGI_chr1_1745362_1746894,CGI_chr1_1753934_1754532,CGI_chr1_1760328_1760624,CGI_chr1_1777955_1779143,CGI_chr1_1782200_1782702,CGI_chr1_1908519_1909162,CGI_chr1_1927807_1928084,CGI_chr1_1943276_1943576,CGI_chr1_1944178_1944438,CGI_chr1_1954905_1955431,CGI_chr1_1964975_1965189,CGI_chr1_2049812_2051773,CGI_chr1_2109558_2109863,CGI_chr1_2121722_2124405,CGI_chr1_2132343_2132613,CGI_chr1_2133189_2133740,CGI_chr1_2280581_2282442,CGI_chr1_2290759_2291130,CGI_chr1_2300871_2301178,CGI_chr1_2303869_2304228,CGI_chr1_2305003_2307630,CGI_chr1_2317876_2318195,CGI_chr1_2326658_2326984,CGI_chr1_2327625_2327887,CGI_chr1_2331745_2332031,CGI_chr1_2334568_2334993,CGI_chr1_2344919_2345218,CGI_chr1_2372720_2372937,CGI_chr1_2384914_2385310,CGI_chr1_2402111_2402733
HBCC_81936_FTX,H1,97.61928571,0.1051666667,0.1266115702,7.867959184,50.58510949,85.73375,4.3775,8.67,37.4735,0.7577580071,94.24777778,76.69327189,9.899285714,10.38950673,0.0,66.34470588,96.47037037,96.94923077,91.40315789,97.14428571,0.5151960784,41.59157895,98.22820513,98.083,100.0,100.0,99.31818182,99.3215,99.20611111,87.2773913,0.9465217391,1.977916667,90.05263736,45.25627119,98.89375,2.596285714,18.14763636,90.30041667,97.869375,83.60868421,95.0874359,94.38386364,99.04206897,98.1636,82.95763754,81.7106422,5.054052478,94.49083333,97.13222222,0.1446341463,83.49547826,91.60039216,95.04279221,36.25814208,97.0496,0.2252694611,8.478839286,23.766,21.38888889,96.93368421,97.66521739,92.5847619,13.6178866,96.291875,0.0,97.94777778,92.70625,0.4006451613,96.96703704,92.55962963,0.08440993789,96.46416667,97.42318182,0.3907453416,4.813333333,1.913974359,84.59181818,97.53625,19.28304348,91.47521739,88.75722222,9.33699115,96.30434783,99.35280576,23.429,6.19037037,99.45152,0.2261538462,61.26,74.76241379,69.40209756,97.8762963,91.11782609,98.73375,98.38342857,99.04966667,99.79166667,97.109375,55.34,83.89255814
HBCC_81936_FTX,H2,97.91673077,NA,0.0,6.7936,73.62939759,70.974375,27.21166667,25.1437037,46.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.86315789,98.2452,0.9880392157,37.06333333,NA,95.58866667,98.704,97.38157895,NA,NA,99.57277778,78.8168,NA,NA,NA,76.31509434,99.386,1.343714286,8.284259259,98.8052,NA,NA,NA,95.62568182,NA,93.8692,NA,83.03640625,NA,NA,NA,0.0,NA,NA,97.11461039,27.39781421,NA,NA,NA,NA,NA,97.54470588,NA,85.78666667,9.529329897,96.498125,0.0806626506,97.58434783,84.24208333,0.09774193548,88.36,NA,NA,98.11875,97.00136364,1.009875776,NA,2.046233766,NA,NA,20.10181818,85.64318182,NA,9.522711111,98.67181818,NA,24.13,6.215660377,97.36553191,NA,NA,NA,NA,NA,79.96090909,96.96833333,98.411,96.26758621,99.52333333,96.319375,74.35621622,NA
HBCC_81937_FTX,H1,97.0322807,0.09266666667,0.1195867769,9.1362,68.01222892,81.75375,5.307826087,4.382592593,61.5815,0.909430605,98.47944444,69.76155251,8.112666667,10.59286036,0.0,47.80057143,92.63480769,97.9196,98.24684211,96.84407407,0.6703921569,34.1385,93.07692308,97.719,97.778,89.79611111,98.90886364,98.611,97.685,88.5792,0.8423671498,0.8636,84.63379121,59.95509434,97.90675,1.412,6.632407407,98.2364,91.885,70.33722222,95.77153846,97.12431818,99.56896552,95.04,83.55729825,76.38192308,4.087142857,92.37111111,94.67444444,0.0,78.93035088,85.3588,94.34551948,70.09923077,99.4068,0.08017964072,28.85,42.01842105,31.22470588,90.29684211,92.04434783,90.22095238,11.68597938,94.584375,0.09042682927,98.30755556,84.91541667,0.0,97.32333333,93.66777778,0.04434782609,97.04791667,96.16681818,0.7616770186,2.424318182,2.550128205,89.76727273,95.9908,15.91565217,92.9275,91.78777778,10.71146018,99.04045455,96.02391304,30.833,1.763148148,99.176,0.8119230769,57.58347826,73.96433333,78.94251232,88.29185185,74.27272727,99.27521739,94.975,99.697,97.08958333,94.25875,43.47702703,90.93976744
HBCC_81937_FTX,H2,97.63625731,NA,0.06416666667,8.817,58.96422819,83.6825,7.83826087,7.992222222,39.39588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.83052632,98.23925926,0.2519607843,16.4585,NA,99.107,97.64,88.97263158,NA,NA,98.61111111,83.452,NA,NA,NA,41.19103448,98.10125,1.441809524,14.012,88.6332,NA,NA,NA,95.24909091,NA,95.4012,NA,87.92140625,NA,NA,NA,0.1907377049,NA,NA,95.26987013,35.30395604,NA,NA,NA,NA,NA,93.47947368,NA,90.42571429,10.59206186,98.518125,0.1254216867,97.56717391,83.31,0.0,98.08185185,NA,NA,98.95695652,97.47227273,0.233375,NA,2.167307692,NA,NA,9.01047619,97.70695652,NA,10.74606195,97.92227273,NA,21.105,3.397407407,95.91823899,NA,NA,NA,NA,NA,93.84545455,97.35583333,60.27692308,93.26333333,98.61086957,97.3025,72.80702703,NA
HBCC_81939_FTX,H1,99.05894737,0.0,0.09131147541,4.8964,57.4149375,85.71375,7.1708,3.81,35.2605,1.119607143,90.27111111,75.89325792,14.11933333,11.6057047,0.0,81.30771429,91.84566038,93.25923077,85.20789474,94.32961538,0.4421782178,44.305,94.017,97.80566667,97.852,91.38111111,97.5575,96.595,95.12388889,67.4964,0.7833816425,0.4166666667,94.04467033,82.40735849,93.45075,1.910761905,13.58092593,78.69608696,100.0,68.14805556,73.50103896,85.96727273,99.21758621,98.3335,83.25203252,77.52346939,3.817205882,87.35611111,98.03941176,0.2342622951,81.57905172,93.83509804,96.89590909,28.85387978,97.6652,0.05443113772,33.02380531,53.35263158,34.56333333,91.66111111,97.1326087,80.37571429,11.04015464,98.256875,0.05475903614,94.01586957,86.21625,0.0,79.43037037,91.32185185,0.118757764,96.88369565,91.50318182,0.54575,11.56755556,2.334487179,91.33454545,84.8664,6.92952381,85.39906977,90.49888889,10.01924444,98.63869565,96.98862857,35.0835,1.546111111,98.22271084,4.013846154,37.49086957,86.42033333,75.54660099,99.71518519,82.32090909,95.3525,91.26525,98.24,96.90458333,99.106875,67.47243243,89.3927907
HBCC_81939_FTX,H2,92.64023529,NA,0.2447933884,3.4816,71.69855422,72.2575,12.65,9.604074074,31.9575,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.76263158,94.53642857,0.66,48.50736842,NA,96.977,93.67266667,62.54421053,NA,NA,90.38611111,75.44608696,NA,NA,NA,69.02226415,90.57975,1.755142857,3.56754717,84.0956,NA,NA,NA,93.05772727,NA,88.333,NA,76.34,NA,NA,NA,0.2509016393,NA,NA,95.47176471,48.88781421,NA,NA,NA,NA,NA,97.30421053,NA,81.09095238,7.884583333,96.695625,0.04988023952,94.84533333,85.48333333,0.07677419355,73.53259259,NA,NA,96.285,96.24318182,0.546375,NA,2.058974359,NA,NA,28.91652174,89.61883721,NA,9.461106195,94.17636364,NA,13.075,1.782592593,94.44149351,NA,NA,NA,NA,NA,83.75454545,98.22208333,93.4305,95.28133333,95.09130435,90.661875,82.99783784,NA
HBCC_81941_FTX,H1,NA,0.09266666667,0.0,3.794897959,47.97586957,85.539375,1.022816901,1.660740741,24.42263158,0.6779285714,94.58777778,72.24155738,13.074,10.05908686,7.562631579,63.14285714,91.59471698,98.35423077,90.69,95.98357143,0.2990196078,40.89631579,93.681,99.18833333,97.96866667,89.61722222,95.70477273,98.5565,100.0,66.14875,0.6667149758,8.2672,86.18766467,63.16980392,98.49,0.9568571429,4.217592593,95.0572,100.0,74.12289474,90.29807692,95.12674419,99.23034483,97.0236,86.37285008,90.35561224,4.295395894,95.39222222,95.01277778,0.06827868852,78.36982759,85.91530612,90.19954545,9.378032787,98.6856,0.4907784431,24.71946429,57.51421053,18.27333333,90.92421053,96.8226087,91.08142857,7.605257732,96.246875,0.0,97.66673913,79.23833333,0.2806315789,93.94269231,97.97962963,0.3279503106,95.96625,98.57272727,0.4572049689,16.65444444,3.631025641,89.26318182,96.9988,21.03,93.70355556,95.00888889,8.921160714,97.58727273,99.14058824,24.2815,2.138518519,98.44163399,3.648076923,63.65,69.33758621,56.4144335,97.69555556,74.47,98.33333333,99.40975,98.139,100.0,97.54125,74.97555556,89.69348837
HBCC_81941_FTX,H2,NA,NA,0.0,6.8488,53.279,90.730625,2.337386364,3.835555556,16.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.35526316,96.636,0.4242156863,26.694,NA,96.55433333,98.052,92.77105263,NA,NA,99.20611111,75.978,NA,NA,NA,28.26711864,96.751,1.953173077,9.55962963,80.9348,NA,NA,NA,97.53977273,NA,97.6184,NA,77.02690909,NA,NA,NA,0.335203252,NA,NA,97.60428571,34.31409836,NA,NA,NA,NA,NA,97.40842105,NA,87.21380952,9.514041451,96.650625,0.03994011976,97.67555556,86.27458333,0.0,82.62074074,NA,NA,97.49333333,97.47363636,0.34525,NA,2.033974359,NA,NA,17.62217391,83.6002381,NA,7.845132743,98.45136364,NA,28.5705,4.112222222,99.46929032,NA,NA,NA,NA,NA,96.04363636,99.20125,98.251,98.44433333,96.66347826,96.58875,77.86054054,NA
HBCC_81942_FTX,H1,96.54842105,0.0,0.1189166667,10.2154,74.30801242,91.904375,2.337333333,1.511153846,12.5,0.6940357143,99.30555556,75.11068293,15.77428571,4.705861298,0.0,81.43823529,93.88826923,100.0,94.05789474,98.32846154,1.470686275,50.97388889,96.555,98.993,99.48733333,92.43055556,98.45295455,99.6875,99.62944444,93.61565217,0.4168115942,0.0,84.90331492,49.52035088,97.58875,1.602571429,7.738703704,94.1312,99.479375,86.90921053,99.33447368,89.06681818,99.1937931,87.5328,86.71075214,85.34360825,7.345072886,96.42888889,92.30833333,0.0,91.78784483,91.85254902,95.86512987,38.25470588,99.3696,0.0,NA,2.485263158,19.62,94.68684211,97.60391304,94.60952381,13.50881443,98.13,0.08550898204,99.18217391,61.28958333,0.5263157895,96.74153846,98.84777778,0.0,97.308125,96.80909091,1.174875,10.89155556,2.445844156,90.79772727,97.5032,23.84347826,86.61606061,95.09764706,9.928,98.99,99.61728261,35.167,4.323888889,99.61606936,1.87,76.97695652,97.99566667,94.04870647,99.58851852,72.6673913,96.22,98.87,93.28266667,98.28625,100.0,78.45324324,88.12860465
HBCC_81942_FTX,H2,99.601,NA,0.0,4.7774,51.24897959,89.159375,15.1875,13.6337037,26.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.95526316,99.71275862,0.2066666667,31.35052632,NA,98.26066667,98.88866667,82.04947368,NA,NA,96.27388889,82.0,NA,NA,NA,42.77288136,97.46125,1.332,11.44648148,91.5508,NA,NA,NA,95.15204545,NA,96.2224,NA,91.04790909,NA,NA,NA,0.1652892562,NA,NA,97.03006536,49.55623596,NA,NA,NA,NA,NA,95.30421053,NA,96.44190476,19.8078866,96.145625,0.3179518072,98.86422222,75.99666667,0.1194623656,88.38259259,NA,NA,99.01744681,93.17045455,0.9260625,NA,2.88525641,NA,NA,14.10826087,87.59619048,NA,10.66088496,99.43181818,NA,31.914,3.160555556,99.04278146,NA,NA,NA,NA,NA,84.76142857,97.84208333,96.19641026,99.04733333,98.62166667,97.641875,88.28666667,NA
HBCC_81943_FTX,H1,NA,0.0,0.0,7.1166,54.84932432,82.696875,3.939891304,3.087777778,35.733,1.250177936,87.83777778,79.01506608,9.867857143,8.523986486,0.0,74.48088235,84.59283019,94.56923077,88.79842105,91.60535714,1.243921569,11.001,93.09425,95.226,93.21933333,82.01157895,98.15454545,87.7155,100.0,76.42130435,0.8143961353,7.826086957,87.97114754,39.12067797,95.64675,1.826285714,10.10222222,93.452,97.65625,86.54026316,93.93141026,77.94090909,94.86068966,96.1916,80.30812601,90.58212121,3.646725146,92.23527778,96.21333333,0.2708943089,68.17560345,82.16862745,94.32220779,43.85521978,90.4812,0.1913173653,33.37654867,54.36263158,53.34625,94.89736842,96.54217391,77.00761905,8.268601036,93.154375,0.1767878788,93.03847826,72.43708333,0.1773404255,72.22074074,90.40888889,0.0,95.32208333,98.13545455,0.5093710692,7.423333333,1.288076923,90.50818182,96.0744,34.36181818,86.99261905,92.72388889,9.812920354,95.91636364,95.34524752,35.2705,2.391851852,95.29929687,0.4576923077,42.70565217,67.94266667,67.27082927,97.93222222,80.43090909,93.93708333,71.32894737,93.91533333,92.33916667,97.336875,36.35594595,89.48604651
HBCC_81943_FTX,H2,NA,NA,0.0,8.3774,71.43704819,84.2875,2.435434783,0.4114814815,59.805,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.19421053,89.32285714,0.3295098039,24.4655,NA,96.51066667,94.47133333,83.57368421,NA,NA,96.17111111,66.6348,NA,NA,NA,30.39016949,95.5545,0.9650961538,14.69018519,89.8268,NA,NA,NA,96.00068182,NA,96.0104,NA,76.81656566,NA,NA,NA,0.1806504065,NA,NA,85.64716418,22.22033149,NA,NA,NA,NA,NA,90.97736842,NA,72.95809524,8.640154639,97.34375,0.06692771084,97.42933333,90.51125,0.2127659574,71.7062963,NA,NA,93.33347826,91.66681818,1.050875,NA,2.595128205,NA,NA,24.95363636,89.03090909,NA,7.656177778,97.135,NA,32.8665,7.251698113,93.08442105,NA,NA,NA,NA,NA,85.13272727,87.485,96.8535,93.46133333,97.26391304,96.110625,62.44081081,NA
HBCC_81944_FTX,H1,98.94464286,0.08766666667,0.03446280992,7.0104,58.15037975,94.64,8.110526316,9.155185185,32.2535,1.377956989,96.98722222,81.54452128,9.715333333,6.732117117,0.0,66.17142857,84.54037736,98.16,91.73736842,92.47178571,1.007745098,29.926,91.6515,98.07766667,99.524,81.13631579,99.25136364,99.3075,99.03833333,82.7168,1.185555556,4.8008,88.42873626,48.62086207,98.12475,0.822952381,6.921272727,89.9892,98.3525,76.03763158,95.01,94.60204545,98.45103448,97.6288,87.15365539,85.96181818,4.862827988,95.92722222,94.95294118,0.1059016393,78.21267241,81.74745098,91.92058442,25.48289617,98.9192,0.1481437126,22.57265487,60.3725,47.11111111,94.61,97.09391304,88.2052381,6.942628866,95.86375,0.09095808383,98.47478261,96.39916667,0.0,91.75423077,98.52074074,0.03475,95.96979167,97.12727273,0.9662732919,4.558888889,2.785128205,84.21772727,94.3068,23.81130435,88.61891304,90.17058824,7.987743363,98.00956522,98.85623188,22.788,3.82462963,98.35875776,8.9384,22.03391304,70.10066667,71.79356098,95.82851852,90.62391304,95.07333333,88.354,98.50068966,98.70272727,96.655625,62.10135135,87.47372093
HBCC_81944_FTX,H2,95.79076923,NA,0.0,8.9036,55.89440994,92.010625,4.636853933,4.234444444,26.5345,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.48368421,94.43740741,0.5414705882,28.0945,NA,98.32,95.95933333,87.82105263,NA,NA,99.75833333,82.3825,NA,NA,NA,40.22333333,99.26875,1.195904762,7.108181818,97.2484,NA,NA,NA,96.55863636,NA,97.6232,NA,88.61960937,NA,NA,NA,0.08146341463,NA,NA,96.47668831,37.41918033,NA,NA,NA,NA,NA,97.15210526,NA,87.8747619,8.938350515,97.37375,0.09536144578,97.91444444,95.53166667,0.05655913978,87.69222222,NA,NA,92.410625,96.53545455,0.7308695652,NA,4.179871795,NA,NA,15.16863636,87.60395349,NA,8.525132743,100.0,NA,15.2125,2.646481481,97.16187879,NA,NA,NA,NA,NA,84.33772727,97.42125,95.65512821,90.93366667,98.68458333,95.3275,53.38638889,NA
HBCC_81945_FTX,H1,NA,0.0,0.0,4.9558,54.92765957,87.119375,3.794456522,4.135925926,52.9815,1.301785714,96.19166667,78.3595082,14.19642857,11.94058296,0.3676470588,63.062,93.44645833,97.39807692,94.28210526,97.46740741,0.928627451,20.6975,94.75974359,98.11964286,97.72,89.21947368,99.53454545,99.354,99.53722222,89.58541667,0.7081642512,7.142380952,95.3694186,44.56711864,99.14275,1.554761905,9.306,97.3692,99.583125,87.12684211,94.38688312,91.38022727,99.54,98.4632,81.56799012,73.9265,4.287653959,93.41916667,95.36611111,0.2152845528,87.24787611,89.5572549,95.59831169,41.88497268,99.4068,0.1475449102,11.21433628,31.20666667,32.68444444,95.06842105,98.84043478,95.0552381,8.596494845,100.0,0.3270481928,98.28565217,87.80333333,0.0,92.06518519,95.39777778,0.25175,99.08166667,95.35772727,0.3651552795,10.51311111,1.777307692,79.96181818,98.5092,23.34913043,90.53795455,78.34529412,8.530488889,99.39391304,99.6,29.442,3.693703704,99.72708333,3.1576,53.59826087,87.99533333,90.89302439,99.03851852,71.11818182,98.29375,99.1135,98.70066667,98.84541667,98.071875,61.25486486,91.89581395
HBCC_81945_FTX,H2,NA,NA,0.2509917355,2.915918367,61.33475309,89.566875,5.215222222,3.182962963,34.6705,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.57052632,92.81653846,0.22,39.067,NA,98.41933333,98.15866667,89.51105263,NA,NA,98.82722222,85.6108,NA,NA,NA,52.61719298,98.43725,2.910485437,4.364363636,98.0204,NA,NA,NA,98.07522727,NA,97.6452,NA,87.96752475,NA,NA,NA,0.1302439024,NA,NA,96.41538961,30.1189071,NA,NA,NA,NA,NA,96.33473684,NA,87.96809524,9.584175258,97.916875,0.03765060241,99.09586957,51.935,0.0,98.36851852,NA,NA,97.77020833,97.49,1.446540881,NA,2.124102564,NA,NA,26.58909091,91.38456522,NA,10.08057522,96.66863636,NA,26.773,5.127407407,98.03738318,NA,NA,NA,NA,NA,79.77227273,96.66666667,98.875,97.3562069,97.13083333,98.99875,48.45055556,NA
HBCC_81946_FTX,H1,NA,0.4006666667,0.0,6.979,54.680625,87.063125,3.413636364,3.77,15.30736842,1.029749104,98.68833333,82.79853448,10.52666667,11.63908482,0.0,71.53828571,92.96740741,98.90076923,91.53526316,98.90076923,1.083333333,39.7225,98.20375,98.75,99.55533333,88.22842105,98.90659091,99.5835,96.98555556,77.62333333,0.9758454106,6.5156,85.58606742,42.14949153,98.2725,2.476571429,4.818181818,97.3725,97.595,72.76421053,92.61794872,91.47818182,98.93241379,94.5025,83.47513732,84.5346875,5.286135693,94.37833333,90.47411765,0.2049180328,76.57304348,86.35235294,96.10058442,25.48362637,99.0952,0.1531137725,11.13460177,60.56111111,48.38,97.30105263,97.92565217,70.15952381,8.906546392,97.55625,0.0,97.24311111,84.75541667,0.07515789474,81.61740741,91.02814815,0.0520625,89.77458333,92.90272727,0.5002484472,4.576444444,0.8974358974,88.39227273,93.72416667,18.52863636,94.12282609,93.25666667,8.1084,99.35045455,99.77829268,25.1005,5.148867925,97.60401639,1.894230769,58.80652174,76.49533333,91.0197561,99.47074074,90.43181818,99.01625,99.33025,93.05285714,99.2425,96.80375,73.05297297,90.41627907
HBCC_81946_FTX,H2,91.6675,NA,0.03305785124,5.4532,57.39620915,91.1475,3.371235955,15.84777778,30.4505,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.86789474,99.10777778,1.449108911,43.078,NA,96.86733333,98.05533333,97.36842105,NA,NA,96.56722222,76.69304348,NA,NA,NA,72.98727273,98.2515,0.5715238095,2.945555556,92.4,NA,NA,NA,96.12431818,NA,97.3724,NA,70.5043,NA,NA,NA,0.0,NA,NA,97.10974026,33.66868852,NA,NA,NA,NA,NA,96.76470588,NA,91.47,10.56215789,95.46875,0.05475903614,97.62555556,92.45416667,0.4038709677,82.21333333,NA,NA,89.52355556,97.03590909,0.2336645963,NA,3.030384615,NA,NA,27.94863636,91.19659091,NA,9.291902655,99.03391304,NA,25.1055,2.754814815,98.03748603,NA,NA,NA,NA,NA,89.89090909,97.93,81.99825,97.714,98.47826087,98.806875,60.65702703,NA
HBCC_81947_FTX,H1,96.72988304,0.0,0.06408333333,0.905,68.64487952,87.555,2.434,1.403703704,29.55833333,0.8920357143,93.66333333,84.89313084,9.108,8.925167785,0.0,51.07485714,94.40958333,97.40153846,95.58578947,98.20222222,0.8345098039,10.9505,85.14525,98.10333333,88.21533333,73.70052632,98.20159091,98.3335,98.76555556,91.2272,0.7889371981,2.083125,81.80768362,55.17648148,100.0,2.166761905,13.64127273,91.8484,100.0,77.87789474,97.95974359,93.29954545,100.0,97.5528,81.65626016,96.32148437,6.745292398,87.03305556,95.93117647,0.366557377,81.87956897,93.05980392,89.35116883,28.67891429,94.3092,0.1905389222,11.46265487,49.655,40.50944444,95.84368421,84.10391304,95.96952381,4.174690722,97.869375,0.0,99.72826087,82.02083333,0.0,98.125,93.2362963,0.0,94.36625,96.70772727,0.2256521739,4.532,3.264871795,82.37863636,98.4648,18.74,95.76695652,88.56888889,11.61424779,98.48,98.23573034,33.51105263,3.009444444,99.65909091,10.125,46.25590909,93.43137931,85.91458537,97.67111111,93.8773913,98.3175,96.473,98.073,98.78333333,96.73625,65.99081081,97.90767442
HBCC_81947_FTX,H2,95.84549708,NA,0.08403361345,5.0104,51.01581081,76.944375,14.999,6.296296296,10.58823529,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.53736842,88.26111111,0.09803921569,7.199,NA,96.72566667,90.222,94.95789474,NA,NA,98.61111111,85.6844,NA,NA,NA,49.0320339,100.0,0.4941904762,3.484909091,88.4468,NA,NA,NA,94.72767442,NA,98.8728,NA,95.49023437,NA,NA,NA,0.09106557377,NA,NA,94.07111111,26.04690608,NA,NA,NA,NA,NA,97.35789474,NA,95.98619048,4.952126437,94.785,0.0,98.97173913,79.42416667,0.07515789474,84.33,NA,NA,95.330625,97.95727273,0.8337267081,NA,3.055194805,NA,NA,13.79478261,96.36652174,NA,10.74417778,97.76909091,NA,34.833,4.371132075,96.64705882,NA,NA,NA,NA,NA,93.68391304,98.57958333,81.1995,97.36733333,99.65291667,97.994375,41.96702703,NA
HBCC_81948_FTX,H1,95.86170588,0.1281666667,0.0894214876,6.8182,43.65679687,84.778,1.590795455,2.271111111,25.863,0.55390681,98.4375,76.55282407,12.0,6.020559284,0.49,59.11628571,93.39727273,97.99153846,94.07894737,92.1737037,0.1400980392,15.5535,90.50589744,98.181,97.614,80.01105263,92.53363636,99.6155,99.22555556,82.2344,1.343913043,0.3076,91.20472527,37.45210526,96.7665,1.864571429,6.232,91.4564,92.81,77.44684211,91.42153846,89.88159091,98.59310345,97.1396,82.96320339,82.55604167,7.863274854,92.07444444,91.96176471,0.0,87.80103448,93.31764706,96.86090909,29.91300546,100.0,0.1995808383,9.80460177,32.09777778,22.78823529,93.87,92.5273913,90.61857143,11.1742268,100.0,0.1589759036,98.24347826,67.34956522,0.3816842105,94.44444444,92.54037037,0.1783850932,98.01979167,97.41181818,0.6770625,3.205128205,2.808205128,91.70090909,98.95833333,33.3335,89.75931818,91.22058824,9.4844,99.0226087,99.375,53.446,1.556603774,98.16437126,0.8,43.33363636,97.47103448,83.11507692,84.94807692,81.29636364,98.26416667,98.9325,96.34366667,100.0,94.545625,84.31648649,82.5527907
HBCC_81948_FTX,H2,97.12818713,NA,0.1190833333,7.9074,51.6848,69.251875,4.0,6.326296296,30.687,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.24578947,96.61730769,0.7335643564,19.7105,NA,96.48233333,90.48666667,92.85631579,NA,NA,94.89833333,71.24043478,NA,NA,NA,56.49122807,96.3385,1.861442308,3.237222222,98.4032,NA,NA,NA,84.49590909,NA,94.76,NA,89.54927273,NA,NA,NA,0.0,NA,NA,96.60480519,40.27196721,NA,NA,NA,NA,NA,96.06578947,NA,93.48095238,17.58092784,98.785,0.09709090909,98.83266667,91.10875,0.0,96.97518519,NA,NA,92.13125,98.29545455,0.5883229814,NA,4.282179487,NA,NA,15.73681818,81.62465116,NA,9.05920354,98.31227273,NA,29.91263158,2.028333333,90.6809589,NA,NA,NA,NA,NA,73.61608696,99.47916667,98.4545,97.77033333,99.27416667,90.09375,89.1627027,NA
HBCC_81949_FTX,H1,NA,0.2021666667,0.1176033058,5.317346939,28.54407767,86.21,6.695930233,5.267407407,48.1855,2.728357143,93.75444444,74.82254902,5.777333333,7.699795918,0.0,88.41771429,91.31722222,98.17538462,96.20894737,99.1,0.3715686275,29.127,97.24325,97.352,98.72733333,99.21947368,93.95272727,99.1155,98.38,81.77913043,0.3320289855,0.4444,82.87171271,39.6620339,99.27075,1.140480769,1.951851852,92.714,100.0,73.12605263,95.25217949,92.18204545,99.20642857,96.8568,75.28447689,85.45362745,3.955659824,94.66138889,92.14666667,0.0,90.41267241,93.35117647,96.9937013,26.07758242,98.4544,0.4255688623,15.90938053,73.7,29.36055556,96.00894737,88.48130435,97.02380952,9.68943299,98.59375,0.1642771084,98.02869565,87.96833333,0.1904210526,82.80777778,92.79481481,0.0,98.70375,96.86272727,0.4246496815,10.20659091,1.987820513,88.19454545,96.2316,29.95818182,88.62767442,88.41277778,9.894533333,94.48,98.74421875,15.445,0.9959259259,99.2009589,2.637307692,54.80086957,84.67866667,71.0102451,90.37925926,83.05954545,96.98208333,100.0,92.71310345,98.49043478,98.749375,70.28837838,92.73093023
